7	null	null	null	null	null	0.0738170347003155	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.10896748838871	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.125229357798165	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.0662853297442799	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.252427184466019	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.118846549948507	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.0295106462457975	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.0329204329873898	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.0783730158730159	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.00905030559473437	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.307753479125249	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.365445859872611	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.634554420570624	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.0884307377747487	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.0338201383551115	null	null	null	null	null	null	null	null	null	null
7	null	null	null	null	null	0.162460567823344	null	null	null	null	null	null	null	null	null	null
7	0.0151515151515152	0.0416666666666667	0.166666666666667	0.0149942329873126	0.747150035600086	0.339733333333333	0.193066666666667	0.97768759932702	0.978576545531869	0.834178433727183	0.23733822215461	0.205882352941176	0.554269175108538	0.612496896014953	0.592879256965944	0.646669830759603
7	0.0151515151515152	0.0416666666666667	0.166666666666667	0.0149942329873126	0.765607850908573	0.244993608862378	0.109075415423945	0.978000758271949	0.976293473435756	0.85846831262871	0.271919045791067	0.205882352941176	0.597744360902256	0.637546690367091	0.623287671232877	0.65850805610531
